,Unnamed: 0,Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift,post_district,comment,country_code,region,town,lat,lng
2332,1317,1356,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Neugut b. Dübendorf,,CH,ZH,Wallisellen,47.4043222,8.6011114
2333,1317,1356,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Wallisellen,,CH,ZH,Wallisellen,47.4156189,8.5889722
2334,1318,1357,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Neugut b. Dübendorf,,CH,ZH,Wallisellen,47.4043222,8.6011114
2335,1318,1357,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Wallisellen,,CH,ZH,Wallisellen,47.4156189,8.5889722
2336,1319,1358,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Neugut b. Dübendorf,,CH,ZH,Wallisellen,47.4043222,8.6011114
2337,1319,1358,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Wallisellen,8304,1247.54,25.46,18 Dec 2023,7,Wallisellen,,CH,ZH,Wallisellen,47.4156189,8.5889722
2338,1320,1359,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9000,1173.0,27.6,18 Dec 2023,6,St. Gallen,,CH,SG,St. Gallen,47.4245626,9.3748965
2339,1321,1360,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatztage- und Zeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,1228.2,27.6,18 Dec 2023,6,St. Gallen 1 Fächer,PO box only,CH,SG,St. Gallen,47.4261923,9.3736763
2340,1322,1361,Promoter/in (Berater/in),,,"WAS: Promotion, Verkauf und Degustation von .
WO: Prodega, Basel
WIE: Potenzielle Kundschaft ansprechen, einfache Drinks mixen und erklären.
VORAUSSETZUNG: Gastro-Erfahrung, Erfahrung im Verkauf, freundlich, kontaktfreudig, weiblich",Promotion / Event,Basel,4052,1141.0,28.0,18 Dec 2023,6,Basel Zustellkreis,,CH,BS,Basel,47.5484185,7.6101654
2341,1323,1362,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
2342,1324,1363,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
2343,1325,1364,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
2344,1326,1365,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
2345,1327,1366,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
2346,1328,1367,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Kontrolle der Wareneingänge
Warenbewirtschaftung und –präsentation (inkl. Promotionen)
Sicherstellung der Lagerordnung
Rayonpflege sowie der Bestände
Bearbeiten von Kundenbestellungen, Reservationen und Lieferantenretouren

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die Einsatztage- und Zeiten sind noch nicht definiert und werden werden vom Auftraggeber laufend ca. 1-3 Wochen im Voraus kommuniziert.
Die Einsatzzeiten in diesem Einsatz sind fiktiv.
Sie müssen während der ganzen Zeit flexibel verfügbar sein (jeweils zwischen 09:00-20:00 Uhr inkl. Samstag- und Sonntagseinsätze).

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,Bern,3001,572.85,25.46,21 Dec 2023,3,Bern 1 Fächer,PO box only,CH,BE,Bern,46.9476349,7.4404326
