Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
872,Koch/Köchin,Ungelernt,Hobby-Koch/Köchin mit Freude am Kochen und an der Verarbeitung von Lebensmitteln. Teamfähigkeit ist Voraussetzung.,"Hallo Zusammen

Schön, dass Du Dich für unseren Einsatz interessierst. 
Wir sind immer auf der Suche nach dynamischen Mitarbeitenden, welche uns bei unseren Veranstaltungen tatkräftig und mit viel Leidenschaft unterstützen.

Spezifischer Einsatz:
- Mithilfe in der Küche
- Allgemeine Aufräum – und Reinigungsarbeiten

Anforderungen:
Auf eine aufrechte Körperhaltung, ein gepflegtes Auftreten und persönliche Hygiene legen wir viel Wert. Dazu gehören ein ordentlicher Haarschnitt, Haare werden zusammengebunden, dezentes Make up und Parfum, eine saubere Rasur, gepflegte und saubere Fingernägel sowie unauffälliger Schmuck.

Das Einsatzende kann etwas variieren. Wir erwarten von den Mitarbeitenden deswegen eine gewisse Flexibilität was das anbetrifft. Ich bitte dich mind. 10 Minuten vor Schichtbeginn am Einsatzort zu sein.

Wir freuen uns auf Dich, also schnell bewerben! ツ",Gastronomie / Hotel,Wil,9552,110.25,24.5,9 Dec 2023,1
873,Barmitarbeiter,,,"Wir suchen erfahrene und freundliche BarkeeperInnen für unsere Musik Bar in Murten.
Deine Aufgaben: Zubereitung alkoholischer und alkoholfreier Getränke (auch Cocktails) für die Gäste in der Bar; Kommunikation mit den Gästen; Annahme von Bestellungen und Servieren von Drinks; Den Ausweis der Gäste einsehen, um nachzuprüfen, ob diese das gesetzliche Mindestalter für Alkoholkonsum haben; Inventar und Vorräte der Bar aufstocken und nachfüllen; Reinigung des Lokals sowie der Bar
Deine Schlüsselkompetenzen: Erfahrung im Gastronomiegewerbe am besten als BarkeeperInn, Freundlichkeit und Aufgeschlossenheit, starke Kundenorientierung, Deutsch, Französisch von Vorteil",Gastronomie / Hotel,Murten,3280,143.75,25.0,9 Dec 2023,1
874,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,117.3,27.6,10 Dec 2023,1
875,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,101.84,25.46,10 Dec 2023,1
877,Logistiker/in,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Logistiker/in, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","""Aufgaben:
Unterstützung des Teams bei den täglichen Aufgaben
Überwachung und Steuerung der Anlagen und Ausführen von Reparaturarbeiten
Annehmen der Ware und Sicherstellen der hausinternen Logistik
Abfallbewirtschaftung und Einhaltung von Ordnung und Sauberkeit
Unterstützen bei der Öffnung und Schliessung der Filiale
Post- / Botengänge

Profil:
Handwerklich und technisch begabt
Körperlich fit, kräftig und sehr belastbar
einwandfreie Umgangsformen und gepflegtes Erscheinungsbild
Sehr zuverlässig, flexibel (Einsätze möglich von Montag bis Samstag) und Eigeninitiative
Sehr gute Deutschkenntnisse; weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 10:00-20.30 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Promotion / Event,Wallisellen,8304,15371.3,31.37,11 Dec 2023,70
878,Reinigungsmitarbeiter/in,Ungelernt mit >20 Monaten Erfahrung,Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV aufgeführt sein. Personen mit einer abgeschlossenen Berufsausbildung im Reinigungsbereich müssen sich im entsprechenden Jobprofil registrieren.,Reinigung von Ferienwohnungen,Gastronomie / Hotel,Vaz/Obervaz,7078,11078.0,29.0,11 Dec 2023,47
879,Host/Hostess,,,"Für die Regionen Bern, Zug, Basel

Einsatzpensum 40-100% im Stundenlohn. Wir bevorzugen ein langfristiges Arbeitsverhältnis. 

DEIN WIRKUNGSFELD
• Du bist Markenbotschafter:In für ein innovatives, alternatives Tabakprodukt
• Du sprichst potenzielle Neukund:Innen direkt an zugeteilten IQOS Lounges an.
• Du übernimmst die aktive Durchführung von Beratungs- und Verkaufsgesprächen (Kein Cash-Management)
• Du stellst die Serviceleistung für bestehende Kunden vor Ort sicher

DAS BRINGST DU MIT
• Du bist ein geborenes Verkaufstalent, das mit ausserordentlichem Flair Kunden begeistert
• Du bist eine motivierte, organisierte und zuverlässige ""Hands-on"" Persönlichkeit
• Du bist mindestens 21 Jahre alt
• Du gehst gerne auf Menschen zu, bist kommunikativ und dynamisch
• Du beherrschst sehr gutes Deutsch

WAS DICH ERWARTET:
• Verkaufsschulungen mit Zertifikat
• Coaching
• Aufstiegsmöglichkeiten zum Supervisor oder bei überdurchschnittlicher Leistung Übernahme zu Philip Morris",Promotion / Event,Thun,3604,1134.0,28.0,11 Dec 2023,5
880,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Manor Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Manor",Promotion / Event,Liestal,4410,3355.0,27.5,11 Dec 2023,14
881,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,Winterthur,8400,3416.88,27.5,11 Dec 2023,13
882,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,Regensdorf,8105,3485.63,27.5,11 Dec 2023,13
883,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Tâches :
contrôle des entrées de marchandises
Gestion et présentation des marchandises (y compris les promotions)
Gestion du stockage 
Entretien des rayons et des stocks
Traitement des commandes des clients, des réservations et des retours des fournisseurs.

Expérience de la vente, et dans le domaine mentionné
Personnalité capable de travailler en équipe, indépendante, flexible et résistante au stress 
Apparence soignée, savoir-être irréprochable et attitude positive Intérêt pour les produits de qualité et l'univers du luxe
Orienté client et le service
Très bonnes connaissances du français, toute autre langue est un plus

Les jours et heures ne sont pas encore définis et seront communiqués en temps utile par le client, environ 1 à 3 semaines à l'avance. Les jours et heures de cette sont à titre indicatif. Vous devez être disponible de manière flexible pendant toute la durée de l'engagement (entre 09:00-20:00, y compris les week-ends).",Detailhandel / Logistik,Lausanne,1003,1903.14,25.46,11 Dec 2023,11
884,Promoter/in (Berater/in),,,"Wir suchen starke Verkaufspromotor für unseren Kunden .

Die Aufgabe ist es AKTIV Geschenkboxen ( – Erlebnisboxen) in verschiedenen Preiskategorien zu verkaufen.

Du hast ein sicheres und sympathisches Auftreten, bist gut im Verkaufen und gehst gerne auf Menschen zu, dann bist du die/der Richtige für uns. 

Du erhältst Schulungsunterlagen über die Produkte und alle Infos zum Verkaufsort per Mail und wir stehen für Fragen zur Verfügung. 

Ziel: (neue) Produkte bekannt machen, bekannt machen, Verkaufen!

Aufgaben:
- Den Kunden Smartboxen erkläre, die richtige empfehlen je nach Wunsch der Kunden, Smartboxen verkaufen
- Den FD1 und FD2 Aufsteller ( -Display) vom Orell Füssli Kundendienst-Mitarbeiter verlangen, auffüllen und zur Promotionsfläche bringen. Am Ende der Promotion selbstständig wieder versorgen.
- Pausen einhalten in Absprache mit Orell Füssli",Promotion / Event,Volketswil,8604,3485.63,27.5,11 Dec 2023,13
887,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Aufgaben:
Verpackung der Kundeneinkäufe nach klaren Vorgaben

Profil:
Kundenorientiertes Auftreten
Schnelle Auffassungsgabe
Effizientes Arbeiten und unkompliziertes Umsetzen
Belastbarkeit
Kreativität für das Gestalten von Geschenkkörben

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 09:00-20.00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,401.0,25.46,11 Dec 2023,3
888,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt mit >20 Monaten Erfahrung,"Der Nachweis über >20 Monate Praxiserfahrung in der auszuübenden Tätigkeit muss im CV ersichtlich sein. Personen mit einer abgeschlossenen Berufslehre im Detailhandelsbereich müssen sich mit Ausbildungsniveau ""gelernt"" registrieren.","Aufgaben:
Aktive Beratung und Bedienung der anspruchsvollen Kundschaft
Gastgeber:in für einzigartiges Einkaufserlebnis
Bedienung der Kasse
Bearbeiten von Kundenbestellungen, Reklamationen und Pluscard-Anträgen 
Warenbewirtschaftung und –präsentation (inkl. Promotionen)

Profil:
Verkaufserfahrung, im genannten Bereich von Vorteil
Teamfähige, selbständige, flexible und belastbare Persönlichkeit 
Gepflegtes Erscheinungsbild, einwandfreie Umgangsformen und positive Ausstrahlung
Faszination für qualitativ hochwertige Produkte
Kunden- und Dienstleistungsorientiert
Sehr gute Deutschkenntnisse, weitere Sprachen von Vorteil

Die oben abgebildeten Einsatztage- und Zeiten sind lediglich beispielhaft aufgeführt. Die effektiven Einsatztage und -zeiten werden laufend ca. 1-3 Wochen im Voraus zwischen dem Einsatzbetrieb und dem Arbeitnehmenden vereinbart. Die Einsätze finden grundsätzlich zwischen 12:00-18:00 Uhr inkl. Samstags- und Sonntags statt.

Als Dankeschön für deine Leistung bei hast du ab 3 abgeschlossenen Schichten einen Personalrabatt zwischen 15-30% auf das gesamte Sortiment inklusive Online Shop. Die genauen Infos bekommst du als PDF nach der Anstellung zugeschickt.",Detailhandel / Logistik,St. Gallen,9001,476.1,27.6,11 Dec 2023,3
890,KV - Allgemeine Richtungen,Ungelernt,"Personen ohne berufliche kaufmännische Grundbildung, als Hilfe bei der Erledigung von unterschiedlichen kaufmännischen Tätigkeiten.","Möchten Sie Teil eines renommierten Unternehmens in der Mobilfunk- und Technologiebranche sein? ag sucht derzeit nach einem Associate Quality Control, um das Reparaturteam zu unterstützen und die Qualität von Samsung Mobilgeräten zu überprüfen.

Als Associate Quality Control werden Sie dafür verantwortlich sein, ausgewählte Geräte und Modelle zu diagnostizieren und eine unterstützende Rolle für das Reparaturteam einzunehmen. Ihre Hauptaufgabe wird darin bestehen, eine gründliche Qualitätskontrolle von Samsung Mobilgeräten durchzuführen und sicherzustellen, dass sie den hohen Standards von ag entsprechen.

Ihre Aufgaben umfassen:
- Diagnose von ausgewählten Geräten/Modellen
- Unterstützung des gesamten Reparaturteams
- Durchführung von Qualitätskontrollen an Samsung Mobilgeräten
- Sicherstellung, dass die Geräte die Qualitätsstandards von ag erfüllen

 ag ist der größte Schweizer Serviceprovider für Smartphones, Tablets, Wearables und Laptops der neuesten Generation. Wir kümmern uns um portable elektronische Geräte von Privat- und Geschäftskunden, von der Inbetriebnahme über Reparaturlösungen bis hin zum Upcycling. Als Teil unseres Teams haben Sie die Möglichkeit, in einer spannenden und innovativen Branche zu arbeiten und einen wichtigen Beitrag zur Zufriedenheit unserer Kunden zu leisten.

Wenn Sie über ausgezeichnete technische Kenntnisse verfügen, gerne im Team arbeiten und Erfahrung in der Diagnose von Geräten haben, dann bewerben Sie sich noch heute bei ag. Wir bieten Ihnen ein attraktives Arbeitsumfeld, eine wettbewerbsfähige Vergütung und vielfältige Entwicklungsmöglichkeiten.

Bewerben Sie sich jetzt und werden Sie Teil unseres dynamischen Teams!",Kaufmännische Berufe,Risch-Rotkreuz,6343,2647.84,25.46,11 Dec 2023,32
891,Service Gastronomie,Gelernt,"Personen mit eidgenössischem Fähigkeitsausweis (EFZ) als Restaurationsfachmann/frau, einer mindestens dreijährigen beruflichen Grundbildung in der auszuübenden Tätigkeit oder Personen mit einer Attestlehre (EBA) und mindestens drei Jahren Berufspraxis in der auszuübenden Tätigkeit.","Du bist eine aufgestellte und herzliche Persönlichkeit, welche aus Leidenschaft Gastgeber ist. Mit viel Freude und Engagement verwöhnst du unsere Gäste, behältst den Überblick und hast immer ein Lächeln im Gesicht. 

Dein Einsatz wird in der Gästebetreuung sein. Du begrüsst, betreust und verabschiedest unsere Gäste und sorgst mit deiner charmanten Art für einen unvergesslichen Aufenthalt. Zu deinen Aufgaben gehören die Gästebetreuung, eine saubere und aufgefüllte Station sowie eine super Teamarbeit. 

Das erwarten wir von Dir:

• Berufserfahrung als Commis de Rang in der gehobenen Gastronomie
• Gute mündliche und schriftliche Sprachenkenntnisse in Deutsch und Englisch, jede weitere Sprache von Vorteil
• Gute Produktekenntnisse (Wein, Spirituosen, Käse)
• Ein Verkaufsflair und gute organisatorische Fähigkeiten
• Gute Umgangsformen und Rhetorik, welche dem Niveau eines Erstklasshotels entsprechen

Die angegebene Einsatzzeit kann +/- um eine Stunde variieren, abhängig vom Gästevolumen.",Gastronomie / Hotel,Zürich,8001,224.0,32.0,11 Dec 2023,1
