Rank,Job role,Experience Level,Experience detail,Job description,Industry,City,Post Code,Pay total,Pay per hour,Start date,Shift
995,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Allschwil,4123,330.98,25.46,29 Dec 2023,2
996,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Villmergen,5612,313.56,24.12,29 Dec 2023,2
997,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Samedan,7503,313.56,24.12,29 Dec 2023,2
998,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Niederlenz,5702,313.56,24.12,29 Dec 2023,2
999,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Sursee,6210,283.41,24.12,29 Dec 2023,2
1000,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Sarnen,6060,289.44,24.12,29 Dec 2023,2
1001,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Uznach,8730,277.38,24.12,29 Dec 2023,2
1002,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Dietikon,8953,330.98,25.46,29 Dec 2023,2
1003,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Sevelen,9475,277.38,24.12,29 Dec 2023,2
1005,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Pfäffikon,8330,330.98,25.46,29 Dec 2023,2
1006,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Winterthur,8404,343.71,25.46,29 Dec 2023,2
1007,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Feusisberg,8835,313.56,24.12,29 Dec 2023,2
1008,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Hinwil,8340,330.98,25.46,29 Dec 2023,2
1009,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Altdorf,6460,283.41,24.12,29 Dec 2023,2
1010,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Frick,5070,301.5,24.12,29 Dec 2023,2
1011,Promoter/in (Berater/in),,,"WAS: Promotion, Verkauf und Degustation von .
WO: SPAR Davos-Dorf
WIE: Potenzielle Kundschaft ansprechen, einfache Drinks mixen und erklären.
VORAUSSETZUNG: Gastro-Erfahrung, Erfahrung im Verkauf, freundlich, kontaktfreudig, weiblich",Promotion / Event,Davos,7260,322.0,28.0,29 Dec 2023,2
1012,Promoter/in (Berater/in),,,"Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Promotion / Event,Küssnacht,6403,319.59,24.12,29 Dec 2023,2
1013,Verkaufsmitarbeiter/in / Detailhandel,Ungelernt,"Verkaufsmitarbeiter/in mit Freude am Verkauf und am Umgang mit Kunden. Erste Erfahrungen im Verkauf sind von Vorteil, aber nicht zwingend.","Für den Feuerwerksverkauf vom 29. + 30. Dezember 2023 suchen wir motivierte Promoter, welche den Aussenstand der Filiale selbstständig betreuen.   

Aufgabenbereich:  
- Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Auffüllen der Ware (Feuerwerke)  
- Aktive Promotion von Feuerwerksartikel vor der Filiale  
- Selbstständige Beratung und Bedienung der Kundschaft  
- Einhaltung der vorgegebenen Richtlinien  

Anforderungen:  
- Sehr gute Deutschkenntnisse  
- Keine körperlichen Beschwerden für die Mithilfe beim Auf- und/oder Abbau des Aussenstands  
- Zuverlässige, engagierte und kundenorientierte Persönlichkeit  
- Abgeschlossene Feuerwerksschulung innerhalb der letzten 5 Jahren  

   

FALLS DER FEUERWERKSVERKAUF AUF GRUND VON BUNDESAMTLICHEN BESTIMMUNGEN VERBOTEN UND/ODER ABGESAGT WIRD, FINDET DER EINSATZ ALS “ALLROUNDER UNTERSTÜTZUNG” IN DER FILIALE STATT.",Detailhandel / Logistik,Cham,6330,289.44,24.12,29 Dec 2023,2
